eventId,eventType,occurredAt,userSub,username,department,clientId,chainId,ipAddress,userAgent,successful,synthetic_label,anomaly_type
b86d2acd-948f-42ec-ac9b-5bf64e750a3c,identidad.logout,2026-04-06 09:09:38,U000084,,movilidad,citypass-mobile,271f1fff-8482-45db-9040-5fa73a07ee2b,10.7.17.107,Firefox-Windows,True,0,normal
f6f6fd86-2c7f-4f87-8498-bf0632e4fdf4,identidad.refresh,2026-04-06 09:20:34,U000126,user126,eda,citypass-mobile,dd3e99eb-9d86-4def-a529-95cde555908b,10.2.43.203,Firefox-Windows,True,0,normal
acb119c1-e8e5-4a12-9a36-ee4f162ab4dd,identidad.logout,2026-04-06 09:24:40,U000147,,eda,citypass-admin-web,6f3c557b-0f03-4764-8af5-53f0d103558e,28.58.186.42,Edge-Windows,True,1,new_ip
74befdeb-5605-4f71-a69d-6cff34f6bad6,identidad.refresh,2026-04-06 09:34:10,U000027,user027,espacios,citypass-mobile,23fd125b-5f0b-4c15-badd-fb101e99da1c,10.7.183.80,Firefox-Windows,True,0,normal
a1d5b51a-a68e-42b2-80b2-dddb7107390a,identidad.logout,2026-04-06 09:36:27,U000132,,residuos,citypass-mobile,91919ad5-6bfb-4734-9525-913df0bc3e82,10.4.220.42,Chrome-Android,True,0,normal
fbc59f27-2635-4d50-99dd-c287b6248885,identidad.refresh,2026-04-06 09:44:06,U000109,user109,reclamos,citypass-mobile,6fe8c2df-b9e1-43af-8797-f8f477d7928a,10.8.79.170,Chrome-Android,True,0,normal
5c12548a-98ab-4785-b3c0-3814b0528b00,identidad.refresh,2026-04-06 09:46:35,U000123,user123,emergencias,citypass-admin-web,89e2456f-2512-4b08-9f6e-b9ac4b7fcb0b,10.16.75.9,Firefox-Windows,True,0,normal
62e91d74-6f01-4253-badf-8b0537bd6ccf,identidad.login,2026-04-06 10:03:14,U000110,user110,residuos,citypass-mobile,,10.14.191.141,Firefox-Windows,True,0,normal
5863baed-9a17-4bd0-b33d-feaa5a4cde71,identidad.logout,2026-04-06 10:47:49,U000043,,analitica,citypass-admin-web,1334efef-751a-4578-af41-188bed7ddc46,10.6.18.153,Edge-Windows,True,0,normal
48625ac1-cea5-427c-97bd-1ac187088dfb,identidad.login,2026-04-06 11:02:00,U000139,user139,espacios,citypass-mobile,,10.5.128.239,Firefox-Windows,True,0,normal
c6590f87-0dbe-474f-aa00-7237e5938359,identidad.refresh,2026-04-06 11:24:26,U000041,user041,movilidad,citypass-admin-web,b5eee13d-7367-428b-a270-8b7e5372b003,10.2.149.189,Firefox-Windows,True,0,normal
b022d3d9-8761-40fe-b604-8ad4f2f35cc2,identidad.refresh,2026-04-06 11:26:56,U000141,user141,emergencias,citypass-mobile,dbfc7a55-1704-4e41-adb3-ba67977b19ad,10.5.222.18,Chrome-Android,True,0,normal
2cb5edb2-682b-418b-8070-e0003e70a6c2,identidad.refresh,2026-04-06 11:32:24,U000047,user047,analitica,citypass-admin-web,10923c5e-c139-4137-87f3-db72049f4ed2,10.3.3.118,Chrome-Windows,True,0,normal
3df5f22b-e4dd-4300-be32-5d982fd63cb3,identidad.login,2026-04-06 12:01:00,U000149,user149,reclamos,citypass-mobile,,10.3.219.85,Firefox-Windows,True,0,normal
3aaaa2df-fe5d-44f3-b8f7-ebaa177c2f7b,identidad.refresh,2026-04-06 12:11:07,U000024,user024,residuos,citypass-admin-web,5e79c105-0010-437d-be12-d08124bf2720,10.10.62.15,Chrome-Windows,True,0,normal
fd7cda48-cc8b-4ae5-bb2c-91aa3e69cf5f,identidad.refresh,2026-04-06 13:02:07,U000128,user128,emergencias,citypass-mobile,b31ec467-9e5d-43f5-b0d2-9f6c0fdcf119,10.2.228.111,Firefox-Windows,True,0,normal
93fd06b6-3bad-4e95-8d72-94e901f3b6c1,identidad.logout,2026-04-06 13:10:04,U000080,,emergencias,citypass-mobile,26fa3dad-84f6-4231-a649-401236e7f2cc,10.14.213.233,Edge-Windows,True,0,normal
00e235e5-d418-4a79-af7e-cbba7609727e,identidad.refresh,2026-04-06 13:11:45,U000019,user019,emergencias,citypass-admin-web,be07d3b1-ea9a-4732-97e1-82b76c69e5c5,10.9.249.142,Chrome-Windows,True,0,normal
8a80b69b-16c5-4f5a-9532-36b580c57d2b,identidad.refresh,2026-04-06 13:29:49,U000057,user057,movilidad,citypass-mobile,58720a6b-8fc7-499b-8dc2-e21ec011cf6a,10.4.91.200,Edge-Windows,True,0,normal
7e9bf14f-e835-448a-ac28-599f0f3cf61d,identidad.refresh,2026-04-06 13:43:01,U000114,user114,movilidad,citypass-admin-web,14a109c5-b991-4ddc-a82d-7d6657295163,10.12.46.78,Edge-Windows,True,0,normal
3c22bb3c-399e-41f1-9943-a1ec377c7c32,identidad.login,2026-04-06 13:49:54,U000124,user124,espacios,citypass-admin-web,,10.15.19.176,Firefox-Windows,True,0,normal
277e1b3f-1034-45a1-b9d3-def408fad865,identidad.login,2026-04-06 13:50:37,U000115,user115,eda,citypass-admin-web,,10.18.75.179,Chrome-Android,True,0,normal
ba01df71-89ce-4a15-b763-fa1c7ea6177a,identidad.login,2026-04-06 13:55:08,U000033,user033,eda,citypass-mobile,,10.14.91.109,Chrome-Android,True,0,normal
0c0c64a3-a2c2-4fc4-a58b-ac160ca35311,identidad.login,2026-04-06 13:55:55,U000193,user193,espacios,citypass-admin-web,,10.12.208.34,Firefox-Windows,True,0,normal
5a17f317-e642-4b10-b9b0-a6ee0791d6fd,identidad.refresh,2026-04-06 14:01:21,U000070,user070,espacios,citypass-admin-web,0e474296-f5c5-4ac0-b50e-4ddc715b1a50,10.13.174.192,Firefox-Windows,True,0,normal
c1c76475-b3cf-4a4d-824b-6d387695b7f8,identidad.refresh,2026-04-06 14:04:09,U000124,user124,espacios,citypass-admin-web,9e249264-2f79-464f-b135-d9013fb561a9,10.15.19.176,Firefox-Windows,True,0,normal
c5299879-d621-4ce1-92a1-c270cf4132b5,identidad.login,2026-04-06 14:09:49,U000169,user169,espacios,citypass-mobile,,10.9.150.98,Chrome-Windows,True,0,normal
1cdf0122-8a21-47e7-be3d-031b42767de4,identidad.logout,2026-04-06 14:26:21,U000133,,residuos,citypass-admin-web,eb25202c-4c24-47f3-ae8d-181ebd43f44d,10.13.209.195,Chrome-Android,True,0,normal
889f9955-99e5-457d-9869-546511bdaa8a,identidad.logout,2026-04-06 14:38:27,U000097,,emergencias,citypass-mobile,322f35bc-f282-43cb-9ce5-15a674d67c3a,10.1.238.80,Chrome-Android,True,0,normal
d69fb0cd-6a9c-42bb-b32b-5b7af6979178,identidad.login,2026-04-06 14:44:50,U000128,user128,emergencias,citypass-mobile,,10.2.228.111,Firefox-Windows,True,0,normal
4bd9e62a-2365-4e78-a9e1-edfa35463f76,identidad.refresh,2026-04-06 14:46:46,U000122,user122,movilidad,citypass-admin-web,7e77f337-4696-4caf-aee3-c68f52c482fa,10.18.20.41,Chrome-Android,True,0,normal
1549ab62-6d1e-4a9a-85cc-afe42ff3793e,identidad.login,2026-04-06 14:54:25,U000193,user193,espacios,citypass-admin-web,,10.12.208.34,Firefox-Windows,True,0,normal
0616985d-61b2-4f5d-b530-31e167ae33c7,identidad.login,2026-04-06 15:16:30,U000140,user140,reclamos,citypass-admin-web,,10.8.117.142,Chrome-Android,True,0,normal
b72b26e4-bf9f-4cd9-937b-71962b65b446,identidad.refresh,2026-04-06 15:17:41,U000103,user103,analitica,citypass-admin-web,40bea5ec-f2b7-4228-bc9e-2f7e90490cbc,10.19.69.83,Chrome-Windows,True,0,normal
998bb577-960a-4fc9-84bd-b8284cee5390,identidad.login,2026-04-06 15:27:27,U000066,user066,eda,citypass-admin-web,,10.13.231.148,Firefox-Windows,True,0,normal
9d21c0ff-92fd-4ee4-9266-c682b2f53afe,identidad.refresh,2026-04-06 15:34:10,U000038,user038,reclamos,citypass-admin-web,d885eec2-5f4e-4ecc-837d-e5c7ec2f985e,10.7.222.103,Edge-Windows,True,0,normal
12acf601-e9fd-4de8-8e42-2f968d0079db,identidad.login,2026-04-06 15:35:48,U000072,user072,espacios,citypass-mobile,,10.11.120.114,Edge-Windows,True,0,normal
b68124ce-327c-44f0-841d-860f25a14f89,identidad.login,2026-04-06 15:36:56,U000106,user106,residuos,citypass-mobile,,10.20.180.226,Chrome-Windows,True,0,normal
4e640c9d-6b1c-4f64-8689-a8bdf438e0b2,identidad.login,2026-04-06 15:50:51,U000125,user125,espacios,citypass-admin-web,,10.7.109.30,Edge-Windows,True,0,normal
bc6127db-3c2c-41c6-88c2-cd5b047aab99,identidad.logout,2026-04-06 16:19:36,U000034,,espacios,citypass-mobile,ec62ca5f-3b61-47bf-a0a6-1603f8f1f8e2,10.4.16.104,Chrome-Windows,True,0,normal
59f98965-460d-4688-9ed1-2e2416d3b666,identidad.refresh,2026-04-06 16:21:30,U000186,user186,reclamos,citypass-mobile,9928284d-0c66-4fe3-9075-f72afd3b2e47,10.4.126.183,Chrome-Windows,True,0,normal
d39b9684-3f8f-4d39-8e57-6c79dd7d3270,identidad.logout,2026-04-06 16:45:21,U000129,,movilidad,citypass-admin-web,d342c47d-57b8-4341-ae45-befed1ff5fde,10.19.151.244,Firefox-Windows,True,0,normal
6421ac33-1f49-480b-822b-28746a96ed1f,identidad.refresh,2026-04-06 17:14:31,U000055,user055,espacios,citypass-mobile,9eea9a46-fa36-43b2-b59b-8148d69bff8e,10.5.140.10,Edge-Windows,True,0,normal
6d46132d-1fb2-4dda-b2e6-40e50e8f3ade,identidad.refresh,2026-04-06 17:30:13,U000013,user013,analitica,citypass-admin-web,c6d3daaf-cdff-4b4a-bedd-c8d4fdb82be7,10.2.59.211,Firefox-Windows,True,0,normal
bf24843b-53a6-444e-ba7a-5e9b1868fd61,identidad.logout,2026-04-06 17:42:41,U000183,,movilidad,citypass-admin-web,c56bfd67-a66b-40f3-9c3b-d04f24382ed0,10.14.135.30,Chrome-Android,True,0,normal
42f60d06-8b78-4e35-8a65-760a6f0cf544,identidad.login,2026-04-06 17:43:17,U000061,user061,residuos,citypass-admin-web,,10.10.211.204,Edge-Windows,True,0,normal
5e9ebda5-7203-4c51-b3eb-85c71b7857b5,identidad.login,2026-04-06 17:51:07,U000127,user127,reclamos,citypass-mobile,,10.10.180.104,Chrome-Android,True,0,normal
d975f3a8-d018-4c7f-9281-d6ac1d3923e1,identidad.login,2026-04-06 17:55:11,U000070,user070,espacios,citypass-admin-web,,10.13.174.192,Firefox-Windows,True,0,normal
6c2e0acb-26a4-4060-8cb2-436cd28fc353,identidad.login,2026-04-06 18:06:15,U000105,user105,analitica,citypass-admin-web,,10.11.47.125,Firefox-Windows,True,0,normal
a30362a5-eb16-498c-a873-e72900465b86,identidad.logout,2026-04-06 18:17:56,U000160,,residuos,citypass-mobile,c65cda82-9bdc-4bb6-bb20-38cc97f9c2f4,10.19.76.180,Chrome-Windows,True,0,normal
71bffe75-ed66-4643-895d-82197a5fc8e1,identidad.login,2026-04-06 18:55:45,U000007,user007,reclamos,citypass-mobile,,10.18.32.250,Chrome-Windows,True,0,normal
7fa0272d-a2e3-4c6e-ae58-f45628ffdd05,identidad.login,2026-04-06 19:05:43,U000141,user141,emergencias,citypass-mobile,,10.5.222.18,Chrome-Android,True,0,normal
3f1fcfd3-4601-4e49-aaa3-9debc14d637c,identidad.login,2026-04-06 19:06:45,U000059,user059,analitica,citypass-admin-web,,10.14.206.172,Firefox-Windows,True,0,normal
dd40117d-1ea5-4ebc-b88a-202fcbd2e09e,identidad.refresh,2026-04-06 19:12:56,U000061,user061,residuos,citypass-admin-web,385fd244-7152-4b38-96fb-26cfd4f3726b,10.10.211.204,Edge-Windows,True,0,normal
a1255469-291e-4bc9-b1b5-e3a920a1fce5,identidad.refresh,2026-04-07 07:00:58,U000153,user153,analitica,citypass-mobile,0a8520e4-0e92-4469-a93b-c5a3a11d4f19,10.2.76.92,Chrome-Android,True,0,normal
9119544e-c537-4f1d-817d-ba7a940aa3e1,identidad.refresh,2026-04-07 07:06:03,U000151,user151,espacios,citypass-admin-web,4287de08-ac50-4f46-8796-0e88726aaefe,10.10.59.192,Chrome-Android,True,0,normal
6f81c933-515e-4010-a10e-d97b79480e42,identidad.login,2026-04-07 08:05:46,U000176,user176,residuos,citypass-mobile,,10.18.231.251,Chrome-Windows,True,0,normal
b5ef053c-73a9-4a01-a80a-484679e55c2e,identidad.login,2026-04-07 08:23:26,U000013,user013,analitica,citypass-admin-web,,10.2.59.211,Firefox-Windows,True,0,normal
6e69a429-f3db-4efb-9a03-4ff9c8ae9610,identidad.login,2026-04-07 08:50:59,U000057,user057,movilidad,citypass-mobile,,10.4.91.200,Edge-Windows,True,0,normal
afe681e5-5c7f-4e15-a750-c77b94df3557,identidad.refresh,2026-04-07 08:59:06,U000041,user041,movilidad,citypass-admin-web,357af34a-f14c-4927-89e6-bde4e90a3a98,10.2.149.189,Firefox-Windows,True,0,normal
fce3ef13-42d0-49c7-b021-3aae60d24634,identidad.logout,2026-04-07 09:01:53,U000074,,espacios,citypass-admin-web,e912f66e-799e-41c5-b1cb-d062c88fbc81,10.10.58.207,Edge-Windows,True,0,normal
22c12e38-7dbd-4b26-baaf-37f5c974ef8d,identidad.refresh,2026-04-07 09:02:31,U000174,user174,eda,citypass-mobile,da88bd79-3ab6-4f06-9b5c-ff4e0ea2debb,10.16.158.105,Chrome-Windows,True,0,normal
58beabef-1fef-4a67-b344-5d4153e760ac,identidad.login,2026-04-07 09:03:12,U000067,user067,reclamos,citypass-admin-web,,10.1.134.237,Firefox-Windows,True,0,normal
ff423210-2084-43b1-b8d5-6dac1e3300ce,identidad.logout,2026-04-07 09:10:54,U000116,,emergencias,citypass-mobile,cab0e927-8cd5-4fa3-a490-a00d3b49ac81,10.10.121.123,Firefox-Windows,True,0,normal
39ceea59-6f09-4216-89f5-489c9593d082,identidad.login,2026-04-07 09:21:20,U000118,user118,emergencias,citypass-mobile,,10.2.39.39,Chrome-Windows,True,0,normal
9e91d486-bb83-44c8-87cc-87c1d9e78873,identidad.logout,2026-04-07 09:26:55,U000083,,residuos,citypass-admin-web,375e0b02-969d-41a8-9d4c-96ccf74c49ef,191.242.45.227,Edge-Windows,True,1,new_ip
c92dbc46-ea3f-4e9f-8921-5e51f557b560,identidad.refresh,2026-04-07 09:27:17,U000031,user031,movilidad,citypass-admin-web,3dbe9032-8e1a-4950-ae96-50e133e5835d,10.9.172.125,Edge-Windows,True,0,normal
72cfa791-cd6c-4344-b662-317f29e7aab7,identidad.refresh,2026-04-07 09:34:48,U000187,user187,emergencias,citypass-mobile,8d9b44a4-7ed2-4aad-b9cd-1a8d96be2ac9,10.5.17.33,Firefox-Windows,True,0,normal
6842eaf1-4aa1-4ac4-bff6-63e28bb200b2,identidad.login,2026-04-07 09:35:45,U000148,user148,movilidad,citypass-mobile,,10.3.121.201,Firefox-Windows,True,0,normal
f600c841-1e19-46a9-ac37-312c0acd9369,identidad.refresh,2026-04-07 10:12:13,U000089,user089,analitica,citypass-admin-web,a72c1516-7202-4c26-83db-7ae287c89f32,10.15.236.33,Chrome-Android,True,0,normal
f625e426-0c59-4994-8a3e-c247be47510e,identidad.logout,2026-04-07 10:36:25,U000075,,movilidad,citypass-admin-web,84ee3720-7555-40c8-b54b-fe5868ed25e4,10.16.157.218,Chrome-Android,True,0,normal
c235678b-f3a2-4e0d-81b7-10a2844559cb,identidad.login,2026-04-07 10:43:12,U000151,user151,espacios,citypass-admin-web,,10.10.59.192,Chrome-Android,True,0,normal
74641db6-b225-4944-9f78-2533d15360fa,identidad.logout,2026-04-07 10:43:42,U000097,,emergencias,citypass-mobile,46db6f26-667b-44ed-9048-ed2d76fd6c91,10.1.238.80,Chrome-Android,True,0,normal
dcaf5338-936a-4b93-bd23-b81811029309,identidad.login,2026-04-07 10:47:28,U000148,user148,movilidad,citypass-mobile,,10.3.121.201,Firefox-Windows,True,0,normal
761f89f3-7aba-418c-aa7d-d006956e302a,identidad.login,2026-04-07 10:50:49,U000078,user078,analitica,citypass-admin-web,,10.17.119.13,Chrome-Windows,True,0,normal
f472d753-d0cc-4235-ba6b-0a33565a315d,identidad.refresh,2026-04-07 10:53:31,U000095,user095,movilidad,citypass-admin-web,352eb881-49a2-44bb-b677-b9cc1d04edff,10.8.33.122,Edge-Windows,True,0,normal
f5cb2332-0048-425c-8011-b2feef8cc574,identidad.refresh,2026-04-07 11:00:18,U000018,user018,movilidad,citypass-mobile,585e997d-e84c-4ee1-98b0-ae0db404aa02,10.14.153.17,Chrome-Android,True,0,normal
7064ee03-e3d9-4ac7-adbd-c240657a040d,identidad.login,2026-04-07 11:29:12,U000155,user155,emergencias,citypass-admin-web,,10.13.159.175,Chrome-Android,True,0,normal
7fc91ab6-793e-4cf2-b5a5-0279814b7489,identidad.refresh,2026-04-07 11:30:28,U000093,user093,eda,citypass-mobile,87d4dc13-6ac4-45a7-9ff0-cb13ada3abf8,10.18.14.244,Edge-Windows,True,0,normal
23823eb1-c682-4261-b077-7803c3c8bf1f,identidad.login,2026-04-07 11:51:05,U000113,user113,reclamos,citypass-mobile,,10.9.186.151,Chrome-Windows,True,0,normal
854a13e0-5284-4271-8865-d36dd6acfebf,identidad.login,2026-04-07 12:05:16,U000125,user125,espacios,citypass-admin-web,,10.7.109.30,Edge-Windows,True,0,normal
9548cecc-aff3-454d-a168-9630ff3b1b7e,identidad.refresh,2026-04-07 12:23:51,U000142,user142,residuos,citypass-mobile,89dd3a77-7d2e-41ea-8441-42aa5307ab23,10.1.73.186,Chrome-Android,True,0,normal
e3748465-8173-4f3c-9775-293fd1c2b761,identidad.login,2026-04-07 13:26:40,U000147,user147,eda,citypass-admin-web,,10.17.234.117,Edge-Windows,True,0,normal
85dda767-662a-413c-b378-fd6d8fae1699,identidad.refresh,2026-04-07 13:41:41,U000154,user154,emergencias,citypass-admin-web,36cce33e-abb9-421f-a6dc-8ab82e79dd1c,10.14.145.175,Edge-Windows,True,0,normal
9f38d4f2-90c0-4651-b417-b7ded5a70add,identidad.login,2026-04-07 13:45:30,U000144,user144,espacios,citypass-admin-web,,10.8.147.99,Chrome-Android,True,0,normal
c87bb262-3707-4a50-ad11-35f9e60fd34a,identidad.refresh,2026-04-07 13:52:08,U000022,user022,analitica,citypass-admin-web,597634f6-156c-4c86-99f6-6fc321afed26,10.10.216.164,Edge-Windows,True,0,normal
ca09de02-30dc-426d-8820-1d415166bdaf,identidad.login,2026-04-07 13:52:15,U000165,user165,reclamos,citypass-mobile,,10.6.52.34,Firefox-Windows,True,0,normal
b98e0097-dacc-4dde-b830-bc75c3fddcbc,identidad.login,2026-04-07 13:53:57,U000106,user106,residuos,citypass-mobile,,10.20.180.226,Chrome-Windows,True,0,normal
96d07940-37ea-41a0-bd4c-478d65c547a8,identidad.refresh,2026-04-07 14:06:38,U000025,user025,reclamos,citypass-admin-web,520d59ee-94b2-475a-9f53-fae6374f86e1,10.3.251.195,Edge-Windows,True,0,normal
f9631c66-7642-453e-a7c4-8b06d77dcac4,identidad.login,2026-04-07 14:28:23,U000123,user123,emergencias,citypass-mobile,,10.16.75.9,Chrome-Android,True,1,unusual_client
037ca6de-96f4-43a1-8478-b52e14a80c26,identidad.refresh,2026-04-07 14:41:41,U000093,user093,eda,citypass-mobile,8dbbd43b-6b23-4943-8b8c-298755dfde93,10.18.14.244,Edge-Windows,True,0,normal
2d63e083-0129-465a-898f-0f87c4b9ea15,identidad.refresh,2026-04-07 14:45:15,U000121,user121,eda,citypass-mobile,4ad0c65e-3f4d-4a20-acac-c0b1e311c463,10.7.161.55,Chrome-Windows,True,0,normal
6a6df3c6-f374-489e-a6f8-7d76e8287ed3,identidad.login,2026-04-07 15:06:03,U000194,user194,reclamos,citypass-mobile,,10.12.224.171,Chrome-Windows,True,0,normal
61b07fca-d673-4add-997b-24447f8a15fd,identidad.logout,2026-04-07 15:35:49,U000056,,eda,citypass-admin-web,146f99b2-247b-48a9-b36e-3c2d5f38610c,10.10.94.231,Firefox-Windows,True,0,normal
4151d9e7-e818-4b8e-b233-3cb502e6dd4a,identidad.login,2026-04-07 15:54:15,U000175,user175,movilidad,citypass-admin-web,,10.15.114.244,Firefox-Windows,True,0,normal
98795afc-d513-49ea-8ad9-51ea47a402cf,identidad.refresh,2026-04-07 16:02:42,U000056,user056,eda,citypass-admin-web,b586711e-e30d-41d4-b09a-9bcf6210f3df,10.10.94.231,Firefox-Windows,True,0,normal
802a2015-c353-488f-beea-d30421e762ef,identidad.refresh,2026-04-07 16:04:40,U000107,user107,eda,citypass-mobile,46ffd6e3-70a1-41cf-ac4a-dc65abc6b889,10.8.185.105,Edge-Windows,True,0,normal
ff4deb4b-49d2-4f5f-8ece-767ebb83d783,identidad.refresh,2026-04-07 16:22:48,U000029,user029,emergencias,citypass-admin-web,9868752d-63b3-43f2-b1ea-2c0488f8ce34,10.8.151.57,Chrome-Windows,True,0,normal
eb3bc34d-2334-448d-bcbe-ba17c7e2b6ff,identidad.login,2026-04-07 16:38:42,U000124,user124,espacios,citypass-admin-web,,10.15.19.176,Firefox-Windows,True,0,normal
e8ea6ab3-5477-4e1f-8444-663690055120,identidad.login,2026-04-07 16:54:07,U000034,user034,espacios,citypass-mobile,,10.4.16.104,Chrome-Windows,True,0,normal
b7d47b32-01e0-4a69-ac14-395ecc37842f,identidad.refresh,2026-04-07 16:55:37,U000118,user118,emergencias,citypass-mobile,2f34bb91-1384-4eaa-b1f7-1a803a83a169,10.2.39.39,Chrome-Windows,True,0,normal
e7b46b93-c468-4752-8a7e-ec4cdf1d4529,identidad.logout,2026-04-07 16:55:53,U000089,,analitica,citypass-admin-web,b324eefd-a88c-48e1-8229-2baa14958ed7,10.15.236.33,Chrome-Android,True,0,normal
90e585a3-6e3c-4f90-bb97-5a87b88cc36b,identidad.refresh,2026-04-07 17:01:40,U000081,user081,reclamos,citypass-mobile,8906189f-3afd-4580-879b-40a847f45a15,10.9.193.64,Chrome-Android,True,0,normal
fcfb3875-cb7b-4ba7-9818-67424780ca6d,identidad.logout,2026-04-07 17:13:44,U000002,,espacios,citypass-admin-web,29e50c6d-c409-4dfe-a96b-bcd77b89b82c,10.4.174.190,Chrome-Android,True,0,normal
7b35c6d7-a756-46f3-9d83-0ebb5109130d,identidad.refresh,2026-04-07 17:19:44,U000101,user101,eda,citypass-mobile,4c9b984d-4a22-4224-87c6-f89131d3274c,10.14.246.93,Edge-Windows,True,0,normal
3987e04d-3530-4583-ab40-c87d91b57237,identidad.refresh,2026-04-07 17:24:20,U000082,user082,residuos,citypass-mobile,218bbe8d-cb54-4fdf-a9e8-3b95fde1379d,10.15.20.183,Edge-Windows,True,0,normal
4ab97e05-ec3d-48c2-a88b-b106f1adf5ec,identidad.login,2026-04-07 17:28:23,U000117,user117,residuos,citypass-admin-web,,10.16.30.211,Chrome-Android,True,0,normal
e36120cb-6fdb-4d6e-93b3-73fe00fa96cd,identidad.login,2026-04-07 18:14:54,U000072,user072,espacios,citypass-mobile,,10.11.120.114,Edge-Windows,True,0,normal
d698c934-efe9-4be8-b3e5-ced95a17c5ad,identidad.refresh,2026-04-07 18:16:49,U000010,user010,residuos,citypass-mobile,61d72189-990d-4463-9147-1d169b3336e4,10.15.163.214,Edge-Windows,True,0,normal
23605dcd-89d4-4c34-9030-91a7bd2d85fb,identidad.logout,2026-04-07 18:37:58,U000089,,analitica,citypass-admin-web,fa736256-3048-41bf-9827-be2c3e35c843,10.15.236.33,Chrome-Android,True,0,normal
56515a3a-c116-4a1d-90ec-a2847cd40a74,identidad.logout,2026-04-07 18:59:29,U000162,,emergencias,citypass-admin-web,4b3e053d-7dc0-4f56-979d-6653d21b4283,10.12.57.163,Firefox-Windows,True,0,normal
48982a53-bd6d-401a-b749-ca902eb5c9ab,identidad.login,2026-04-07 19:33:46,U000036,user036,movilidad,citypass-admin-web,,10.3.114.207,Chrome-Windows,True,0,normal
1444547f-a769-4192-9af3-5c9200104df2,identidad.login,2026-04-08 00:47:54,U000186,user186,reclamos,citypass-admin-web,,66.134.167.78,Firefox-Windows,True,1,multiple_changes
53f8f3f7-e6d6-4f31-9963-82c56a6dbcda,identidad.login,2026-04-08 02:02:35,U000166,user166,analitica,citypass-admin-web,,183.198.98.147,Chrome-Windows,True,1,multiple_changes
669a6057-5607-458f-8491-a0cb668bc2cd,identidad.refresh,2026-04-08 07:38:06,U000171,user171,espacios,citypass-mobile,fded1a7b-337f-4fe8-bd91-8c972f79a0e7,10.15.233.180,Chrome-Android,True,0,normal
d9ba6a7f-12b3-491d-ab4b-3a66fe83b5bf,identidad.login,2026-04-08 07:38:15,U000112,user112,espacios,citypass-admin-web,,10.18.244.196,Edge-Windows,True,0,normal
5ea5a801-c3ab-4771-b7e8-47410c9a0d8d,identidad.refresh,2026-04-08 07:59:17,U000050,user050,residuos,citypass-admin-web,47cdac28-90d3-4b44-8758-25eefca624d4,10.4.241.225,Firefox-Windows,True,0,normal
ea871aeb-b356-4d95-8cfd-0ce114854efa,identidad.refresh,2026-04-08 08:04:26,U000180,user180,analitica,citypass-admin-web,c0ffd54c-d3bf-4403-b230-afb4a4ed4fd8,10.5.202.231,Firefox-Windows,True,0,normal
0ebc5f84-deac-4966-a8ec-b041207f149b,identidad.refresh,2026-04-08 08:12:54,U000142,user142,residuos,citypass-mobile,3eb9deee-d29b-43e5-ac1e-332e3c0ae999,10.1.73.186,Chrome-Android,True,0,normal
4be27d7a-a14f-407f-bb06-ebe06ff4c9b5,identidad.logout,2026-04-08 08:27:13,U000153,,analitica,citypass-mobile,371a6d04-1957-44e7-9117-7d0831c2ad5e,10.2.76.92,Chrome-Android,True,0,normal
0d9b1f1e-4e50-41e5-a851-919db237a39d,identidad.login,2026-04-08 08:34:48,U000158,user158,emergencias,citypass-mobile,,10.10.164.247,Firefox-Windows,True,0,normal
873358eb-3c1c-4914-a4b0-1a0013ded3c3,identidad.refresh,2026-04-08 09:15:28,U000065,user065,reclamos,citypass-mobile,823c837d-3ac6-498c-b4ac-3435bd3caa87,163.241.226.8,Chrome-Android,True,1,new_ip
37b25df6-3911-47c6-970b-6021bbfbb3ed,identidad.login,2026-04-08 09:19:33,U000162,user162,emergencias,citypass-admin-web,,10.12.57.163,Firefox-Windows,True,0,normal
72b7fa22-cdab-4c8b-afed-f9d76d49b694,identidad.login,2026-04-08 09:21:57,U000092,user092,analitica,citypass-mobile,,10.13.72.193,Firefox-Windows,True,0,normal
fdc17d02-c898-4eb5-8195-01d32873deda,identidad.logout,2026-04-08 09:27:22,U000161,,residuos,citypass-admin-web,d3dda3bf-d636-4848-a2e1-32e8aee5e34e,10.1.145.222,Chrome-Android,True,0,normal
76e18625-ac10-4aa7-82a2-1239694a63d3,identidad.refresh,2026-04-08 09:54:21,U000053,user053,reclamos,citypass-mobile,32d652ed-4a25-467a-a1b9-4f7c17e0cf68,10.9.12.1,Edge-Windows,True,0,normal
3c750815-8d55-41f2-9220-07070069c5f1,identidad.login,2026-04-08 09:59:51,U000199,user199,emergencias,citypass-admin-web,,10.13.18.37,Chrome-Windows,True,0,normal
94b5797e-dbc6-4218-8657-37950a444b52,identidad.logout,2026-04-08 10:16:53,U000072,,espacios,citypass-mobile,8efc07e8-fc44-428c-922d-890ad6ebc7ac,10.11.120.114,Edge-Windows,True,0,normal
c4ac8c7e-d0e4-415e-ac5b-7a679cd61b3d,identidad.login,2026-04-08 10:18:32,U000101,user101,eda,citypass-mobile,,10.14.246.93,Edge-Windows,True,0,normal
64ed5a5d-835d-4630-88b8-3a5045b2099e,identidad.login,2026-04-08 10:25:16,U000155,user155,emergencias,citypass-admin-web,,10.13.159.175,Chrome-Android,True,0,normal
